,,,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 8.2.  Two satellites A and B. Circles are shown on the surface of the Earth, the perimeters of which have equal signal arrival times from each of the satellites.","png create by diarmid using - 
https://en.wikipedia.org/wiki/The_Blue_Marble#/media/File:The_Earth_seen_from_Apollo_17.jpg
By NASA/Apollo 17 crew; taken by either Harrison Schmitt or Ron Evans - https://web.archive.org/web/20160112123725/http://grin.hq.nasa.gov/ABSTRACTS/GPN-2000-001138.html (image link); see also https://www.nasa.gov/multimedia/imagegallery/image_feature_329.html, Public Domain, https://commons.wikimedia.org/w/index.php?curid=43894484","I made this in gimp using some images fo earth and satelites, but I don't have the original gimp file and not sure where i got the source images from (sorry)",,,,,,,,,,,,,,,,,,,,,,
,"Fig. 8.3.  The projection of the circles from satellites A (orange) and B (blue) at two times T1 (solid) and T2 (dashed).  The signal at T1 alone fixes the receiver at either R1 or R1’. An additional satellite fix is required to remove the ambiguity. Alternatively, the signal at T2 can be used provided that the receiver is known not to have moved any appreciable distance. In choosing between R2 and R2’, R2 makes better sense.",https://app.diagrams.net/#G1Ej_PSCLat-G5cNAQ9t-mfyGdUEH2o-wZ#%7B%22pageId%22%3A%22w3KSZwB7cWVtr6wwcuZ4%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 8.4.  A solution on a plane for three satellites.  The three solid circles show constant arrival times for three satellites.  Two solutions are possible.,From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Chapter 9 Not the Bernoulli Effect. ,,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.1. Barnes Wallis and his Dambusters  OUP:  THE LEFT IMAGE IS FROM DAMBUSTERS: BUILDING THE BOUNCING BOMB 2 MAY 2011 CHANNEL 4 https://www3.eng.cam.ac.uk/~hemh1/tv.htm#DAMBUSTERS   THE RIGHT IMAGE IS FROM WIKI https://en.wikipedia.org/wiki/M%C3%B6hne_Reservoir#/media/File:Mohne_Dam_Breached.jpg,"2nd image:
Flying Officer Jerry Fray RAF, Public domain, via Wikimedia Commons",,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.2. The pressure gradient in curved streamlines,https://app.diagrams.net/#G1VUQu2oPaeQoDuht1FZAogDb9ctaaq1FW#%7B%22pageId%22%3A%22e-ILFgQkDBfI6TThxJnb%22%7D,Same diagram from two tides (3.6),,,,,,,,,,,,,,,,,,,,,,
,"Figure 9.3. There is no pressure drop across parallel streamlines. (a) the pressure in the side passage at B is the same as the flow pressure at A. (b) the pressure at the exit of a tube at B is the same as the pressure inside the tube at A and also the same as the outside pressure at C. (c) Where flow comes to rest we have a “stagnation point” S where the where the stagnation pressure ps = po + ½ρv2,where v is the flow velocity.",https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22UX7MtHOh1q4XvfowS_aW%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.4. Streamlines around a cylinder. (a) The arrows show the direction of the pressure gradient due to centrifugal force. (b) The gauge pressure around the cylinder; red is positive blue is negative.   OUP:  NOT SURE WHERE THESE IMAGES ARE FROM,From original manuscript,With added arrows,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.5. (a) A diagram of pitot-static tube and (b) a pitot-static tube under an aircraft wing.,"https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%223gk5x25-aAQB0QT0N7nI%22%7D
https://studentpilotguide.co.uk/what-is-a-pitot/",Link to photo seems to not work anymore and may have copyright issues,,,,,,,,,,,,,,,,,,,,,,
,"Figure 9.6. The Coanda effect blowing over a sheet of paper. (a) For flow in a straight line the pressures at A and B are the same. Flow over a curved surface will entrain stationary air from below creating curved streamlines. As we saw in Figure 2, this result in a region of low pressure which pulls the flow downwards. (b) the resulting flow follows the surface. With curved streamlines, the pressure at A is lower than at B, causing lift.",https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22eYpCGHeRll3S6vu-rZSL%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.7. Examples of the Coanda effect. (a) a ping-pong ball levitated using a hairdryer (b) a representation of the flow showing the curved streamlines with the centre line of the original flow shown dashed. (c) Water being curved by a spoon. (d) The same effect is responsible for dribbly teapots.,"https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22d4WQ83AO8dSJoTxHESRA%22%7D
https://arxiv.org/PS_cache/arxiv/pdf/0910/0910.3306v1.pdf",Teapot may have copyrigt issues. Spoon is from Hugh - i think!,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.8.  A steam injector,https://en.wikipedia.org/wiki/Injector,Possible copyright issue,"Done - Public Domain. Robert Routledge, Discoveries and Inventions of the 19th Century, 1890s",,,,,,,,,,,,,,,,,,,,,
,"Figure 9.9.  A sand casting.  (a) Church bells are commonly fabricated using sand casting. (b) molten iron is poured into a mould created from sand, but care is needed to prevent entrainment of air from the sand into the molten metal which affects the quality of the finished product.","https://en.wikipedia.org/wiki/Whitechapel_Bell_Foundry
https://www.bbc.co.uk/news/uk-england-leicestershire-68246524","By Unknown author - State Library of New South Wales 388/Box PXA 4359, Public Domain, https://commons.wikimedia.org/w/index.php?curid=96605253

Other one from bbs","Not done - Wikipedia image shows building exterior, not sand casting process. Needs different source.",,,,,,,,,,,,,,,,,,,,,
,"Figure 9.10.  The boiler chimney at the Cheddar’s Lane Industrial Museum, Cambridge",I think taken by Archie - but poor quality,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.11. (a) An illustration of a furnace and chimney. (b) The weight of hot air in the chimney is much less than the equivalent column outside,"(a) from original manuscript
(b) https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22IIsMBLxTGNXWOVuE6qoS%22%7D","drawing: https://www.shutterstock.com/image-vector/line-historic-log-heater-hearth-object-1496593727

Requires paying for",,,,,,,,,,,,,,,,,,,,,,
,Figure 9.12 (a) Two cylinders in a wide flow and (b) Two cylinders in a jet,https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22aPFb-vaLOMCZN24y4qlG%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.13 (a) A perfume atomiser.  OUP:  CAN WE TAKE OUR OWN PHOTO?.(b) Entrainment draws liquid out of vessel. (c) Low pressure in Vena Contracta (Bernoulli) draws liquid out of the vessel,a: https://www.royalscotcrystal.com/daffodils-round-perfume-atomiser-gold-puffer-gift-boxed.html,copyright issues,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.14. Examples of levitation. (a) A ball in a funnel. (b) a disc levitated using a vacuum cleaner blowing through a hole in a second disc (c) a circular card lifted by blowing through a cotton reel and (d) the flow lines.,"(a) from original manuscript
(rest) https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22mxSHxtNO2DsVniZijjER%22%7D",,,,,,,,,,,,,,,,,,,,,,,
,"Figure 9.15.  Flow round a cylinder spinning clockwise, depicting “back spin” of a ball moving from right to left. Relative to the ball, flow is from left to right.    OUP:   NOT SURE WHERE THIS FROM",https://app.diagrams.net/#G13jrocv6dOBLWD-aEyBDr9S9soAqG50pH#%7B%22pageId%22%3A%22BNXaxNg_3dIbQEed7fI6%22%7D,Flow lines taken from original manuscript and edited in draw.io,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.16.  (a) The Bosphorus runs between the Mediterranean and the Black Sea. (b) Cross-section through the Bosphorus.   OUP:   NOT SURE WHERE THIS IS FROM,"(a) - not sure where this is from
(b) - from original manuscript","a) By User:Interiot - Modified from File:Vertrag sevres otoman.svg, created by Thomas Steiner., CC BY-SA 2.5, https://commons.wikimedia.org/w/index.php?curid=5531109

",,,,,,,,,,,,,,,,,,,,,,
,Figure 9.17. Kilimanjaro    OUP:   NOT SURE WHERE THIS IS FROM,wikipedia,"By Muhammad Mahdi Karim - Shaqadayda, GFDL 1.2, https://commons.wikimedia.org/w/index.php?curid=9084438",,,,,,,,,,,,,,,,,,,,,,
,Figure 9.18. (a) a fast-moving river. OUP:   NOT SURE WHERE THIS IS FROM   (b) It is easier to move from B to A by going along the bank first. (c) An array of vortices can be averaged to give a surface current and vice-versa.,"From original manuscript and accoring to this shutterstock:
https://www.pharmaceutical-technology.com/sponsored/single-use-plastics-pharma/",,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.19. Blowing out a candle. (a) We start with potential flow (b) Vorticity forms an eddy (c) This produces a jet of air,From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,Figure 9.20. Trying to suck out a candle. (a) Potential flow with the velocities reversed.  (b) The vorticity moves to the left and the candle doesn’t notice any change.,From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Chapter 10 Coriolis Force and Gyroscopes,,,,,,,,,,,,,,,,,,,,,,,,
,Fig.10.1 Eric Laithwaite giving his 1974 Royal Institution Christmas Lectures,Hugh,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.2. (a) A trolley is moving along a radial track on a rotating turntable. It’s speed, v, measured relative to the table is constant but as it moves from P to P′ there is a sideways component of velocity due to the rotation of the table, which reduces with radius. (b) In time t, the trolley has moved from P to P′, but if the track exerted no sideways force on the trolley, it would end up P′′. The sideways force required is called the Coriolis force.","(a) https://app.diagrams.net/#G1GLITiu3ap_4ECkm3-AnEs2xySTLzo950#%7B%22pageId%22%3A%22o7Aw8Et3nlgdEDLileDO%22%7D
(b) from original manuscript",,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.3.   A depression crossing north Britain.   OUP:  CAN WE FIND A MODERN ATTRIBUTABLE IMAGE?,https://www.met.ie/climate/climate-of-ireland,Cpoyright issue?,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.4. Does water go down a plughole in the opposite direction in Australia? Matt Parker does the experiment with a kitchen sink.   HUGH CAN ASK MATT PARKER ABOUT USING THIS IMAGE,Taken from youtube screenshot - youtube. https://youtu.be/pdMZjssrAlk,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.5. (a) Jean Bernard Léon Foucault's pendulum experiment in the Pantheon, Paris, in 1851. (b) A pendulum swinging from a point, P, directly above the North pole will swing in a fixed plane while rotates below it. To an observer on the earth, the swing of the pendulum will appear to turn.","(a) https://www.sciencephoto.com/media/996980/view/leon-foucault-pendulum-experiment-1851
(b) https://app.diagrams.net/#G1GLITiu3ap_4ECkm3-AnEs2xySTLzo950#%7B%22pageId%22%3A%22BmnxU38kG0zojnvJW6Ex%22%7D

With image of earth taken from: https://www.twinkl.co.uk/parenting-wiki/earth",Copyright issue on 1st image,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.6. Gyroscopic precession. (a) A spinning bicycle wheel supported on a string does not fall down, as expected intuitively, but precesses around a vertical axis (b) a side view of the bicycle wheel and its axle. The string pushes up with a force mg exactly equal to the weight of the wheel. The resulting moment mgd is responsible for the gyroscopic effect.","(a) Hugh
(b) https://app.diagrams.net/#G1GLITiu3ap_4ECkm3-AnEs2xySTLzo950#%7B%22pageId%22%3A%22kvfRAUhswgcs9VeOAG5g%22%7D",,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.7. A disc spinning in a rotating frame. (a) A rigid frame rotating at angular velocity  contains a disc spinning with angular velocity  The spin axis of the disc is at right angles to the spin axis of the frame. (b) a point, P, on the perimeter of the disc has velocity × r.    OUP:  HUGH DREW THIS","(a) https://drive.google.com/file/d/1iK7ePe8IJdI-HDqfvkwIMlnA3XcPswWn/view?usp=drive_link
(b) https://app.diagrams.net/#G1GLITiu3ap_4ECkm3-AnEs2xySTLzo950#%7B%22pageId%22%3A%22mQ4IidMeYpt2pEsaQcln%22%7D",the contraption shown in (a) is originally something that Hugh drew - i think - then I edited it in Gimp,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.8. The use of angular momentum to describe the gyroscopic effect. A rotor spinning with angular velocity  is fixed to a turntable rotating with angular velocity  with their spin axes at right angles. The couple, Q, is at right angles to both spin axes.   OUP:  HUGH DREW THIS",Hugh,Hugh's diagrams,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.9. A bicycle fitted with a reverse spinning wheel used to demonstrate that gyroscopic effects are not significant.   HUGH'S PERSONAL PHOTOS,Hugh,Hugh's personal photos,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 10.10. A stone bouncing on water. The force f is off-centre and without the gyroscopic effect of the spinning stone, it would tip over.","(a) https://www.researchgate.net/figure/Skimming-stones_fig1_301688410
(b) from original manuscript",,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.11. The Gyrocompass. A spinning disc will try to align itself to spin axis of the earth    OUP:  NOT SURE WHERE THIS IMAGE IS FROM,From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.12. The earth is an oblate spheroid and it is shown here with an inscribed sphere,"(left) https://sailingissues.com/chart-symbols/idealized-tidal-lunar-bulges75.png
(right) from original manuscript",,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.13. The bulge on the earth is represented by discrete masses. Forces on these masses depend on their distance to the moon.,From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.14. A gyroscope on a cone of height h and radius a   OUP:  NOT SURE WHERE THIS IMAGE IS FROM,"https://collection.sciencemuseumgroup.org.uk/objects/co526895/progress-toy-gyroscope-1950-1960
https://www.worthpoint.com/worthopedia/antique-double-circle-gyroscope-made-1900629947
From original manuscript",,,,,,,,,,,,,,,,,,,,,,,
,Fig. 10.15. (a) A gyroscope overhanging a shelf. (b) a sideview showing a weight (in red) to stop the stand from tipping over when the gyroscope is vertical. (c) the same weight prevents tipping when the gyroscope is horizontal and precessing. This is counter-intuitive as you would think you need more weight in (c).,https://www3.eng.cam.ac.uk/~hemh1/gyroscopes/videoseven.html,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Chapter 11 Resonance and the Stability of the Solar System,,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 11.1. The moon came to be after a rogue Mars-sized planet (called Theia) collided with the Earth   OUP:  NOT SURE WHERE THIS IMAGE IS FROM,https://www.sciencephoto.com/media/325678/view/formation-of-the-moon,Must buy licence,,,,,,,,,,,,,,,,,,,,,,
,Fig. 11.2.  A coupled pair of pendulums   OUP:  NOT SURE WHERE THIS IMAGE IS FROM,On page 126 of book (162 of pdf),https://link.springer.com/chapter/10.1007/978-3-030-44787-8_2,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 11.3. (a) mode 1, ω=√(ωo2–k), (b) mode 2, ω=√(ωo2+k) and (c) The sum of modes 1 and 2.",From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 11.4.  A coupled pendulum experiment with string and coins.  OUP:  NOT SURE WHERE THIS IMAGE IS FROM,https://www.exploratorium.edu/snacks/coupled-resonant-pendulums-2/print,Will need permission,,,,,,,,,,,,,,,,,,,,,,
,Fig. 11.5. Tippe top   OUP:   HUGH SAYS:  I CAN TAKE MY OWN PHOTO - I HAVE A FEW TIPPETOPS,https://physics.stackexchange.com/questions/213290/intuitive-explanation-of-tippe-top-effect,Will need permission,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Chapter 12 Why does the shortest day does not coincide with the latest sunrise? ,,,,,,,,,,,,,,,,,,,,,,,,
x,Fig.12.1. Stonehenge    OUP:  NOT SURE WHERE THIS IMAGE IS FROM,https://www.facebook.com/britishmuseum/posts/-today-is-the-summer-solstice-the-longest-day-of-the-year-in-the-northern-hemisp/10159935485264723/,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 12.2. The Earth at three points of its orbit A, B and C at time intervals of 23.934 hours. If the earth’s orbit around the sun were circular, then the sun would be overhead every 24 hours. On an elliptical orbit the speed of the earth varies depending on where it is in the orbit, so the timing of “solar noon” varies depending on the time of year.",https://app.diagrams.net/#G1mxNz5GHSKTEklgRybO-mcY4jlu11WCoE#%7B%22pageId%22%3A%221QFdtJNzl3GoXvpFjRVf%22%7D,Diagram copied from original manuscript then edited in draw.io.,,,,,,,,,,,,,,,,,,,,,,
x,"Fig. 12.3.  Sunrise, noon and sunset around the winter solstice.",https://x.com/PhysicsAtSussex/status/1471522760161644551,Possible copyright issue,,,,,,,,,,,,,,,,,,,,,,
,Fig. 12.4. An illustration of the sun orbiting the earth (an earth-centred frame of reference is convenient for this analysis). The diagram shows the summer and winter solstices (longest and shortest days) and the two equinoxes.,"https://upload.wikimedia.org/wikipedia/commons/d/d0/Equinoxes-solstice-EN.svg
https://commons.wikimedia.org/wiki/File:Equinoxes-solstice-EN.svg","PUBLIC DOMAIN - Author: Divad, 2010. Download manually from Wikimedia Commons link.",,,,,,,,,,,,,,,,,,,,,,
,Fig. 12.5.  The equation of time.  Day 1 is 1st January. Negative is watch-fast compared with Sun. This includes both the effect of the inclination of plane of the ecliptic and the ellipticity of the Earth’s orbit.,https://en.wikipedia.org/wiki/Equation_of_time,,"CC BY-SA 3.0 - Can use with attribution. Author: User:Drini/Zazou, 2009. Download from Wikimedia Commons.",,,,,,,,,,,,,,,,,,,,,
,Fig. 12.6. Determining the time of sunrise and sunset. (a) a view of the Earth at the winter solstice (northern hemisphere). (b) a view down from the North Pole showing the section at latitude L as a circle of radius r.,"https://app.diagrams.net/#G1mxNz5GHSKTEklgRybO-mcY4jlu11WCoE#%7B%22pageId%22%3A%22KkKW81FUMmBm_wxj7axx%22%7D

Image of earth used in illustration from: https://earthhow.com/earth-tilt/",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Chapter 13 Elastic Properties of Solids,,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 13.1. Well-known engineering failures. (a) The Tacoma Narrows Bridge and (b) the De Havilland Comet aircraft.   OUP:  NOT SURE WHERE THIS IMAGE IS FROM,"https://en.wikipedia.org/wiki/File:Tacoma-narrows-bridge-collapse.jpg

https://admiralcloudberg.medium.com/neither-money-nor-manpower-the-story-of-the-de-havilland-comet-and-the-crash-of-boac-flight-781-36db2a3435ce","Tacoma Narrows Bridge collapse (1940). Courtesy of the U.S. Federal Government. Public domain, via Wikimedia Commons

Aeroplane image - likey a copyright issue ""A diagram of the breakup sequence as illustrated by Matthew Tesch in Macarthur’ Job’s “Air Disaster: Volume 1.”",,,,,,,,,,,,,,,,,,,,,,
,Fig. 13.2. A structure with Poisson’s ratio 1/2√2.,https://app.diagrams.net/#G1sizMGhZ1VWBecVdZkh7cwaP-ynYscQW9#%7B%22pageId%22%3A%22RUCer1yAGXmp5xSpUGfS%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 13.3. The variation of energy of an atom with distance from its neighbour (spacing) for n = 9 m = 3. Thermal activation causes vibration, sufficient vibration causes melting and then evaporation.  HUGH DID THIS IN MATLAB",https://app.diagrams.net/#G1_IzF1C-yjihjIcFy7A-JGKbi0xDhUA8S#%7B%22pageId%22%3A%22wx1J5V6vAf8q5nBoQUCo%22%7D,Graph taken from internet and then edited - I've been unable to find the source of the original graph - did hugh do it in Matlab?,,,,,,,,,,,,,,,,,,,,,,
,Fig. 13.4 (a) Stresses on a unit cube (z perpendicular to the page). (b) hydrostatic stress occurs when the stresses on all faces are equal. (c) and (d) pure shear with σz = 0.,https://app.diagrams.net/#G1_IzF1C-yjihjIcFy7A-JGKbi0xDhUA8S#%7B%22pageId%22%3A%22_oEbtwmXyXfqfpYRcylv%22%7D,,,,,,,,,,,,,,,,,,,,,,,
,"Fig. 13. 5. A rod of length L subject to an axial force, P. (a) The principal buckling mode P = ( E I) / L2 and (b) the second mode P = (4 E I) / L2. E is the Young’s modulus of the rod and I is its second moment of area.",https://app.diagrams.net/#G1_IzF1C-yjihjIcFy7A-JGKbi0xDhUA8S#%7B%22pageId%22%3A%226n4ei9tXXoaF30eE4oKj%22%7D,,,,,,,,,,,,,,,,,,,,,,,
x,"Fig.13.6. A climber on a rope AB, anchored at B. The stretch of the rope x needs to be enough so as to avoid a sudden jolt that will injure the climber but not so much as to break the rope.   OUP:   THIS IS FROM CUED PREPARATORY PROBLEMS FOR NEW STUDENTS.  I'M SURE WE CAN GET PERMISSION TO USE IT ","I coul donly find it here
https://www.chegg.com/homework-help/questions-and-answers/greatest-instantaneous-acceleration-person-survive-25g-g-acceleration-free-fall-climber-s--q2828660",,,,,,,,,,,,,,,,,,,,,,,
,Fig 13.7. The Challenger disaster. (a) The aftermath of the explosion and (b) the join and ‘O’ ring seal.  OUP:  NOT SURE WHERE THESE COME FROM,"https://en.wikipedia.org/wiki/Space_Shuttle_Challenger_disaster#/media/File:Challenger_explosion.jpg

https://upload.wikimedia.org/wikipedia/commons/6/6f/RogersCommission-v1p57.jpg","By Kennedy Space Center - https://www.flickr.com/photos/nasa2explore/10697912315/in/album-72157630719371642/, Public Domain, https://commons.wikimedia.org/w/index.php?curid=530754",,,,,,,,,,,,,,,,,,,,,,
,"Fig. 13.8. The ‘O’ ring seal, (a) the gap widens to allow initial blow past the gap, (b) Higher pressure squashes the ‘O’ ring to recreate the seal. Unfortunately, the cold temperature on the day meant the ‘O’ ring was more like glass than rubber.",From original manuscript,,,,,,,,,,,,,,,,,,,,,,,
,Fig. 13.9. Cupid stringing his bow.  OUP:  NOT SURE WHERE THESE COME FROM,wikipedia,"“Eros bending his bow” by Ricardo André Frantz (User:Tetraktys), licensed under Creative Commons Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0). Source: Wikimedia Commons https://commons.wikimedia.org/wiki/File:Cupido4b.jpg.  ",,,,,,,,,,,,,,,,,,,,,,
,Fig.13.10 An arrow when released is subject to a high axial force and it will bend. But if the natural frequency is just right then the vibrating arrow will clear the bow and will go straight.,https://en.arco-vienna.at/archers-paradox.html,Possible copyright issue,,,,,,,,,,,,,,,,,,,,,,